# OpenTelemetry Metrics report: .csv, 4 fields: 
# <metric name>, <period start, nanoseconds>, <period end, nanoseconds>, <metric value>
# See CsvMetricsExporter for details.
# 
# NAME, PERIOD_START_NANOS, PERIOD_END_NANOS, VALUE
workspaceModel.loading.total.ms,1747108288700000000,1747108300297000000,25
workspaceModel.init.bridges.ms,1747108288700000000,1747108300297000000,0
workspaceModel.to.snapshot.ms,1747108288700000000,1747108300297000000,0
FilePageCacheLockFree.housekeeperTurnsDone,1747108288700000000,1747108300297000000,25
FilePageCacheLockFree.totalHeapBytesAllocated,1747108288700000000,1747108300297000000,0
FilePageCacheLockFree.housekeeperTurnsSkipped,1747108288700000000,1747108300297000000,10465
FilePageCacheLockFree.totalPagesReclaimed,1747108288700000000,1747108300297000000,3
FilePageCacheLockFree.totalPagesRequestsMs,1747108288700000000,1747108300297000000,4
FilePageCache.uncachedFileAccess,1747108288700000000,1747108300297000000,222
DirectByteBufferAllocator.misses,1747108288700000000,1747108300297000000,416
FilePageCacheLockFree.totalPagesAllocated,1747108288700000000,1747108300297000000,3
FilePageCacheLockFree.housekeeperTimeSpentMs,1747108288700000000,1747108300297000000,55
FilePageCacheLockFree.totalBytesWritten,1747108288700000000,1747108300297000000,0
FilePageCache.pageLoadsAboveSizeThreshold,1747108288700000000,1747108300297000000,0
FilePageCacheLockFree.totalHeapBytesReclaimed,1747108288700000000,1747108300297000000,0
FilePageCacheLockFree.totalPagesRequested,1747108288700000000,1747108300297000000,83
FilePageCacheLockFree.totalPagesReadMs,1747108288700000000,1747108300297000000,2
FilePageCache.totalPageDisposalsUs,1747108288700000000,1747108300297000000,2707
MappedFileStorage.totalBytesMapped,1747108288700000000,1747108300297000000,0
FilePageCacheLockFree.heapBytesInUse,1747108288700000000,1747108300297000000,0
FilePageCacheLockFree.totalPagesWriteMs,1747108288700000000,1747108300297000000,0
FilePageCacheLockFree.totalClosedStoragesReclaimed,1747108288700000000,1747108300297000000,2
FilePageCache.pageFastCacheHits,1747108288700000000,1747108300297000000,8276
MappedFileStorage.totalTimeSpentOnMappingUs,1747108288700000000,1747108300297000000,550
DirectByteBufferAllocator.totalSizeOfBuffersAllocatedInBytes,1747108288700000000,1747108300297000000,41967616
FilePageCache.pageLoads,1747108288700000000,1747108300297000000,416
MappedFileStorage.totalPagesMapped,1747108288700000000,1747108300297000000,0
FilePageCacheLockFree.totalPagesHandedOver,1747108288700000000,1747108300297000000,0
StorageLockContext.competingThreads.90P,1747108288700000000,1747108300297000000,0
DirectByteBufferAllocator.hits,1747108288700000000,1747108300297000000,3
FilePageCacheLockFree.totalBytesRequested,1747108288700000000,1747108300297000000,679936
FilePageCacheLockFree.totalNativeBytesReclaimed,1747108288700000000,1747108300297000000,24576
FilePageCache.disposedBuffers,1747108288700000000,1747108300297000000,416
FilePageCache.totalPageLoadsUs,1747108288700000000,1747108300297000000,784035
FilePageCacheLockFree.totalBytesRead,1747108288700000000,1747108300297000000,17012
DirectByteBufferAllocator.reclaimed,1747108288700000000,1747108300297000000,46
FilePageCache.capacityInBytes,1747108288700000000,1747108300297000000,503316478
MappedFileStorage.storages,1747108288700000000,1747108300297000000,0
StorageLockContext.competingThreads.avg,1747108288700000000,1747108300297000000,0.3181818181818182
DirectByteBufferAllocator.totalSizeOfBuffersCachedInBytes,1747108288700000000,1747108300297000000,41967616
FilePageCache.maxRegisteredFiles,1747108288700000000,1747108300297000000,1124
FilePageCacheLockFree.nativeBytesInUse,1747108288700000000,1747108300297000000,0
FilePageCache.pageHits,1747108288700000000,1747108300297000000,0
FilePageCacheLockFree.totalPageAllocationsWaited,1747108288700000000,1747108300297000000,0
FilePageCacheLockFree.totalPagesWritten,1747108288700000000,1747108300297000000,0
DirectByteBufferAllocator.disposed,1747108288700000000,1747108300297000000,373
FilePageCacheLockFree.totalNativeBytesAllocated,1747108288700000000,1747108300297000000,24576
FileChannelInterruptsRetryer.totalRetriedAttempts,1747108288700000000,1747108300297000000,0
StorageLockContext.competingThreads.max,1747108288700000000,1747108300297000000,7
FilePageCache.maxCacheSizeInBytes,1747108288700000000,1747108300297000000,433061888
ReadAction.executionsCount,1747108288700000000,1747108300297000000,137310
NonBlockingReadAction.finalizedExecutionTimeUs,1747108288700000000,1747108300297000000,44204
FlushQueue.tasksExecuted,1747108288700000000,1747108300297000000,2158
AWTEventQueue.dispatchTimeMaxNs,1747108288700000000,1747108300297000000,1002438655
FlushQueue.executionTimeMaxNs,1747108288700000000,1747108300297000000,86507519
AWTEventQueue.eventsDispatched,1747108288700000000,1747108300297000000,3314
FlushQueue.waitingTimeAvgNs,1747108288700000000,1747108300297000000,1.9638591167970343E9
WriteAction.executionsCount,1747108288700000000,1747108300297000000,6
FlushQueue.queueSize90P,1747108288700000000,1747108300297000000,1263
NonBlockingReadAction.failedExecutionTimeUs,1747108288700000000,1747108300297000000,0
AWTEventQueue.dispatchTime90PNs,1747108288700000000,1747108300297000000,39935
FlushQueue.queueSizeMax,1747108288700000000,1747108300297000000,1311
FlushQueue.queueSizeAvg,1747108288700000000,1747108300297000000,640.1955514365153
FlushQueue.waitingTime90PNs,1747108288700000000,1747108300297000000,5704253439
NonBlockingReadAction.finalizedExecutionsCount,1747108288700000000,1747108300297000000,7
FlushQueue.waitingTimeMaxNs,1747108288700000000,1747108300297000000,7918845951
AWTEventQueue.dispatchTimeAvgNs,1747108288700000000,1747108300297000000,452962.32951116475
FlushQueue.executionTime90PNs,1747108288700000000,1747108300297000000,135167
FlushQueue.executionTimeAvgNs,1747108288700000000,1747108300297000000,203296.49768303984
NonBlockingReadAction.failedExecutionsCount,1747108288700000000,1747108300297000000,0
AWTEventQueue.dispatchTimeTotalNS,1747108288700000000,1747108300297000000,1499395195
